year,date,lat,lon,count
2022,2022-01-01,15.31327,-61.44218,2
2022,2022-01-01,15.3023,-61.45438,1
2022,2022-01-01,15.29928,-61.45565,1
2022,2022-01-01,15.28852,-61.45703,2
2022,2022-01-01,15.26078,-61.4686,2
2022,2022-01-01,15.25135,-61.46383,2
2022,2022-01-01,15.23612,-61.46435,4
2022,2022-01-01,15.22525,-61.46158,1
2022,2022-01-02,15.22075,-61.41512,4
2022,2022-01-02,15.21115,-61.4139,4
2022,2022-01-02,15.23317,-61.41927,2
2022,2022-01-02,15.22573,-61.42063,2
2022,2022-01-03,15.35387,-61.45507,3
2022,2022-01-03,15.3479,-61.44742,2
2022,2022-01-03,15.34265,-61.45027,1
2022,2022-01-03,15.35415,-61.44803,3
2022,2022-01-03,15.34803,-61.45228,2
2022,2022-01-03,15.3557,-61.45862,2
2022,2022-01-03,15.35767,-61.46035,3
2022,2022-01-03,15.34862,-61.47085,6
2022,2022-01-04,15.26353,-61.445,1
2022,2022-01-04,15.25272,-61.44982,4
2022,2022-01-04,15.25787,-61.43298,2
2022,2022-01-04,15.28745,-61.43865,2
2022,2022-01-04,15.31678,-61.42818,6
2022,2022-01-04,15.28875,-61.42358,4
2022,2022-01-04,15.38002,-61.47677,3
2022,2022-01-04,15.38017,-61.46857,5
2022,2022-01-04,15.36975,-61.4643,3
2022,2022-01-04,15.373,-61.47123,2
2022,2022-01-05,15.30923,-61.4572,2
2022,2022-01-05,15.30902,-61.45723,1
2022,2022-01-05,15.3068,-61.44393,6
2022,2022-01-05,15.3117,-61.44238,1
2022,2022-01-05,15.41722,-61.49443,1
2022,2022-01-05,15.4003,-61.47627,2
2022,2022-01-05,15.39868,-61.4761,2
2022,2022-01-05,15.38725,-61.4773,2
2022,2022-01-05,15.3672,-61.45963,2
2022,2022-01-05,15.36005,-61.45743,2
2022,2022-01-05,15.35317,-61.4615,3
2022,2022-01-05,15.32937,-61.4533,1
2022,2022-01-05,15.30775,-61.44227,1
2022,2022-01-06,15.31968,-61.45357,3
2022,2022-01-06,15.32568,-61.45912,4
2022,2022-01-06,15.33178,-61.444,5
2022,2022-01-06,15.33958,-61.45348,3
2022,2022-01-06,15.34247,-61.455,3
2022,2022-01-06,15.34422,-61.45298,4
2022,2022-01-06,15.35848,-61.4605,2
2022,2022-01-06,15.35823,-61.45632,1
2022,2022-01-07,15.283,-61.46862,6
2022,2022-01-07,15.283,-61.46862,2
2022,2022-01-07,15.29375,-61.44512,4
2022,2022-01-07,15.31437,-61.44208,1
2022,2022-01-07,15.31635,-61.4428,5
2022,2022-01-07,15.34152,-61.43433,2
2022,2022-01-07,15.36572,-61.45792,5
2022,2022-01-20,15.25513,-61.43208,4
2022,2022-01-20,15.25648,-61.4333,1
2022,2022-01-20,15.22897,-61.41335,1
2022,2022-01-20,15.25765,-61.41098,2
2022,2022-01-20,15.27735,-61.43103,1
2022,2022-01-20,15.24745,-61.43045,6
2022,2022-01-20,15.24048,-61.43168,1
2022,2022-01-20,15.23932,-61.43352,1
2022,2022-01-20,15.24875,-61.45208,1
2022,2022-01-21,15.24648,-61.45538,1
2022,2022-01-21,15.30193,-61.43065,2
2022,2022-01-21,15.31337,-61.43152,2
2022,2022-01-21,15.32732,-61.43713,1
2022,2022-01-21,15.33477,-61.45775,4
2022,2022-01-21,15.33775,-61.46147,2
2022,2022-01-21,15.33833,-61.45985,3
2022,2022-01-21,15.34103,-61.45967,3
2022,2022-01-21,15.34763,-61.46108,4
2022,2022-01-21,15.3468,-61.46345,5
2022,2022-01-22,15.24017,-61.46198,2
2022,2022-01-22,15.25117,-61.47855,1
2022,2022-01-22,15.25567,-61.47223,2
2022,2022-01-22,15.25385,-61.47285,3
2022,2022-01-22,15.27307,-61.43635,2
2022,2022-01-22,15.279,-61.43723,1
2022,2022-01-22,15.29637,-61.43643,2
2022,2022-01-22,15.31045,-61.43005,3
2022,2022-01-22,15.3155,-61.43515,1
2022,2022-01-22,15.25555,-61.4419,3
2022,2022-01-23,15.40485,-61.47813,4
2022,2022-01-23,15.40085,-61.47613,1
2022,2022-01-23,15.39752,-61.47788,3
2022,2022-01-23,15.3772,-61.46605,2
2022,2022-01-23,15.37593,-61.46547,1
2022,2022-01-23,15.40123,-61.47592,1
2022,2022-01-23,15.4217,-61.48505,3
2022,2022-01-23,15.42345,-61.4888,1
2022,2022-01-23,15.429,-61.49553,2
2022,2022-01-23,15.44593,-61.50128,2
2022,2022-01-24,15.31878,-61.417,2
2022,2022-01-24,15.29068,-61.42128,2
2022,2022-01-24,15.28547,-61.41893,3
2022,2022-01-24,15.26195,-61.40223,2
2022,2022-01-24,15.23133,-61.399,3
2022,2022-01-24,15.30937,-61.43782,3
2022,2022-01-24,15.3092,-61.44352,1
2022,2022-01-24,15.30287,-61.44443,1
2022,2022-01-24,15.30118,-61.44527,4
2022,2022-01-24,15.2798,-61.46715,2
2022,2022-01-25,15.37225,-61.46428,2
2022,2022-01-25,15.36997,-61.4562,3
2022,2022-01-25,15.35242,-61.45168,1
2022,2022-01-25,15.34683,-61.44388,2
2022,2022-01-25,15.34822,-61.43507,3
2022,2022-01-25,15.33683,-61.44422,1
2022,2022-01-25,15.34583,-61.437,3
2022,2022-01-25,15.3554,-61.44998,1
2022,2022-01-25,15.3742,-61.4506,1
2022,2022-01-25,15.37745,-61.46263,3
2022,2022-01-25,15.38495,-61.4777,3
2022,2022-01-25,15.40718,-61.4813,1
2022,2022-01-25,15.40215,-61.48122,2
2022,2022-01-26,15.27545,-61.51682,1
2022,2022-01-26,15.28557,-61.52783,1
2022,2022-01-26,15.30367,-61.51897,1
2022,2022-01-26,15.25528,-61.55695,2
2022,2022-01-26,15.2294,-61.55955,2
2022,2022-01-26,15.19543,-61.5329,3
2022,2022-01-26,15.37832,-61.45482,5
2022,2022-01-26,15.36907,-61.45152,1
2022,2022-01-27,15.288,-61.41468,4
2022,2022-01-27,15.28658,-61.41742,2
2022,2022-01-27,15.27087,-61.40477,6
2022,2022-01-27,15.26045,-61.40025,3
2022,2022-01-27,15.2469,-61.39543,1
2022,2022-01-27,15.2406,-61.40282,1
2022,2022-01-27,15.23622,-61.39867,2
2022,2022-01-27,15.22457,-61.39493,2
2022,2022-01-27,15.21492,-61.3912,2
2022,2022-01-29,15.24663,-61.42117,2
2022,2022-01-29,15.32132,-61.45642,2
2022,2022-01-29,15.33387,-61.4441,1
2022,2022-01-29,15.33698,-61.44458,2
2022,2022-01-29,15.32813,-61.4441,1
2022,2022-01-29,15.30707,-61.44547,2
2022,2022-01-29,15.28602,-61.44292,2
2022,2022-01-29,15.25862,-61.4123,1
2022,2022-01-29,15.25087,-61.40587,3
2022,2022-01-30,15.26417,-61.43053,1
2022,2022-01-30,15.30847,-61.47347,1
2022,2022-01-30,15.3184,-61.47698,2
2022,2022-01-30,15.328,-61.50138,3
2022,2022-01-30,15.32753,-61.51492,1
2022,2022-01-30,15.33602,-61.5175,3
2022,2022-01-30,15.32397,-61.50208,1
2022,2022-01-30,15.3091,-61.48645,2
2022,2023-02-01,15.24312,-61.43357,3
2022,2023-02-01,15.22792,-61.4373,1
2022,2023-02-01,15.22527,-61.44658,2
2022,2023-02-01,15.22617,-61.4629,3
2022,2023-02-01,15.23577,-61.46835,7
2022,2023-02-01,15.25082,-61.47152,1
2022,2023-02-01,15.24843,-61.47175,1
2022,2023-02-01,15.25573,-61.46903,7
2022,2023-02-01,15.26413,-61.46515,7
2022,2023-02-01,15.2619,-61.45342,1
2022,2023-02-01,15.27972,-61.43055,4
2022,2023-02-01,15.27135,-61.43727,5
2022,2023-02-01,15.27058,-61.44297,4
2022,2023-02-01,15.27165,-61.44128,4
2022,2022-02-02,15.22622,-61.42112,3
2022,2022-02-02,15.2235,-61.42322,2
2022,2022-02-02,15.22545,-61.44495,1
2022,2022-02-02,15.31715,-61.45137,2
2022,2022-02-02,15.34448,-61.45783,2
2022,2022-02-02,15.33365,-61.45697,2
2022,2022-02-02,15.32457,-61.45912,1
2022,2022-02-02,15.31595,-61.45493,2
2022,2022-02-02,15.31533,-61.45457,1
2022,2022-02-02,15.30937,-61.44987,2
2022,2022-02-02,15.29437,-61.45732,4
2022,2022-02-03,15.50392,-61.56003,1
2022,2022-02-03,15.44015,-61.48998,2
2022,2022-02-03,15.38615,-61.46172,2
2022,2022-02-03,15.38,-61.45958,1
2022,2022-02-03,15.37393,-61.45492,1
2022,2022-02-03,15.36112,-61.45015,2
2022,2022-02-03,15.35587,-61.44798,1
2022,2022-02-04,15.22358,-61.42848,2
2022,2022-02-04,15.25113,-61.4319,2
2022,2022-02-04,15.25772,-61.42707,4
2022,2022-02-04,15.28015,-61.43997,2
2022,2022-02-04,15.29428,-61.4387,2
2022,2022-02-04,15.29125,-61.43182,2
2022,2022-02-04,15.29477,-61.4427,3
2022,2022-02-04,15.30457,-61.46082,2
2022,2022-02-04,15.33945,-61.4638,1
2022,2022-02-05,15.34612,-61.48202,2
2022,2022-02-05,15.38002,-61.50298,3
2022,2022-02-05,15.3909,-61.49892,2
2022,2022-02-05,15.39098,-61.49897,1
2022,2022-02-05,15.39245,-61.50483,2
2022,2022-02-05,15.39638,-61.52417,4
2022,2022-02-05,15.40112,-61.49283,2
2022,2022-02-05,15.40417,-61.49937,2
2022,2022-02-05,15.413,-61.50817,1
2022,2022-02-06,15.39583,-61.489,3
2022,2022-02-06,15.37913,-61.49032,2
2022,2022-02-06,15.36072,-61.45923,5
2022,2022-02-06,15.34127,-61.44292,1
2022,2022-02-06,15.33868,-61.43895,2
2022,2022-02-06,15.267,-61.45155,3
2022,2022-02-06,15.27147,-61.43607,1
2022,2022-02-06,15.2731,-61.43375,2
2022,2022-02-07,15.2966,-61.44097,1
2022,2022-02-07,15.32737,-61.448,1
2022,2022-02-07,15.33562,-61.4551,1
2022,2022-02-07,15.35443,-61.46202,1
2022,2022-02-07,15.36053,-61.46893,2
2022,2022-02-07,15.36485,-61.47457,1
2022,2022-02-07,15.37187,-61.47745,1
2022,2022-02-07,15.38032,-61.49182,1
2022,2022-02-07,15.3814,-61.48525,1
2022,2022-02-07,15.38367,-61.49303,5
2022,2022-02-08,15.31317,-61.42095,1
2022,2022-02-08,15.32048,-61.42923,1
2022,2022-02-08,15.31868,-61.45733,3
2022,2022-02-08,15.29997,-61.43965,1
2022,2022-02-08,15.27563,-61.42965,2
2022,2022-02-08,15.24603,-61.39645,1
2022,2022-02-08,15.25783,-61.40512,1
2022,2022-02-08,15.47843,-61.68852,1
2022,2022-02-09,15.27432,-61.4415,2
2022,2022-02-09,15.26558,-61.43595,2
2022,2022-02-09,15.24405,-61.42467,1
2022,2022-02-09,15.23713,-61.42603,1
2022,2022-02-09,15.23508,-61.43647,1
2022,2022-02-09,15.21987,-61.39078,2
2022,2022-02-09,15.19567,-61.39282,1
2022,2022-02-10,15.33638,-61.47992,4
2022,2022-02-10,15.33262,-61.47512,1
2022,2022-02-10,15.3445,-61.47808,1
2022,2022-02-10,15.32818,-61.46283,1
2022,2022-02-10,15.32102,-61.45535,1
2022,2022-02-10,15.2731,-61.4404,1
2022,2022-02-10,15.25575,-61.43047,1
2022,2022-02-11,15.23303,-61.41515,1
2022,2022-02-11,15.23503,-61.4346,2
2022,2022-02-11,15.25327,-61.4377,2
2022,2022-02-11,15.2547,-61.43965,1
2022,2022-02-11,15.25768,-61.45038,1
2022,2022-02-11,15.27627,-61.44642,2
2022,2022-02-11,15.31518,-61.46403,2
2022,2022-02-11,15.32695,-61.46613,4
2022,2022-02-11,15.32745,-61.46905,1
2022,2022-03-05,15.31392,-61.42492,1
2022,2022-03-05,15.33977,-61.50208,1
2022,2022-03-05,15.34152,-61.50112,1
2022,2022-03-05,15.34267,-61.4859,1
2022,2022-03-05,15.3475,-61.46873,2
2022,2022-03-05,15.34403,-61.44623,1
2022,2022-03-05,15.33562,-61.45018,1
2022,2022-03-05,15.31905,-61.43042,3
2022,2022-03-05,15.31375,-61.42823,1
2022,2022-03-05,15.32623,-61.43618,2
2022,2022-03-05,15.33173,-61.46865,2
2022,2022-03-05,15.33183,-61.48065,1
2022,2022-03-05,15.33183,-61.48065,1
2022,2022-03-05,15.33682,-61.48117,2
2022,2022-03-06,15.26978,-61.42278,1
2022,2022-03-06,15.28292,-61.42603,4
2022,2022-03-06,15.29922,-61.4338,1
2022,2022-03-06,15.34667,-61.4583,1
2022,2022-03-06,15.3531,-61.48045,1
2022,2022-03-06,15.3645,-61.49413,10
2022,2022-03-06,15.39672,-61.47905,5
2022,2022-03-06,15.41015,-61.48055,1
2022,2022-03-06,15.40817,-61.48798,2
2022,2022-03-07,15.26992,-61.43755,3
2022,2022-03-07,15.36165,-61.46145,1
2022,2022-03-07,15.36363,-61.47547,1
2022,2022-03-07,15.37255,-61.48477,1
2022,2022-03-07,15.3755,-61.48577,2
2022,2022-03-07,15.39378,-61.50658,1
2022,2022-03-07,15.39707,-61.51758,2
2022,2022-03-08,15.28792,-61.45162,1
2022,2022-03-08,15.29463,-61.46968,1
2022,2022-03-08,15.40847,-61.48737,2
2022,2022-03-08,15.4134,-61.48613,2
2022,2022-03-08,15.41325,-61.48618,2
2022,2022-03-08,15.40337,-61.4843,1
2022,2022-03-08,15.4033,-61.4874,6
2022,2022-03-08,15.4007,-61.4904,3
2022,2022-03-08,15.39718,-61.48967,3
2022,2022-03-08,15.39987,-61.48688,1
2022,2022-03-08,15.39983,-61.48703,2
2022,2022-03-08,15.39537,-61.48367,5
2022,2022-03-08,15.40188,-61.48607,7
2022,2022-03-09,15.34873,-61.46902,1
2022,2022-03-09,15.35623,-61.46698,1
2022,2022-03-09,15.362,-61.4856,3
2022,2022-03-09,15.40212,-61.49578,2
2022,2022-03-09,15.4431,-61.48487,4
2022,2022-03-09,15.41933,-61.479,1
2022,2022-03-09,15.4324,-61.48188,3
2022,2022-03-09,15.4085,-61.46788,1
2022,2022-03-11,15.33417,-61.45508,1
2022,2022-03-11,15.35982,-61.4666,1
2022,2022-03-11,15.38835,-61.46545,2
2022,2022-03-11,15.48253,-61.46552,3
2022,2022-03-11,15.37715,-61.46288,3
2022,2022-03-11,15.37422,-61.45902,4
2022,2022-03-11,15.37363,-61.45867,4
2022,2022-03-11,15.36665,-61.45217,1
2022,2022-03-11,15.36562,-61.4536,2
2022,2022-03-11,15.36152,-61.45917,2
2022,2022-03-11,15.35375,-61.47545,2
2022,2022-03-11,15.34615,-61.48612,1
2022,2022-03-11,15.35727,-61.48835,6
2022,2022-03-11,15.3725,-61.49158,2
2022,2022-03-11,15.37573,-61.49638,1
2022,2022-03-11,15.38092,-61.49973,2
2022,2022-03-11,15.38682,-61.5001,1
2022,2022-03-12,15.26938,-61.41503,3
2022,2022-03-12,15.25448,-61.41997,2
2022,2022-03-12,15.24622,-61.41388,2
2022,2022-03-12,15.46475,-61.49453,1
2022,2022-03-12,15.46617,-61.49925,1
2022,2022-03-12,15.47153,-61.50563,3
2022,2022-03-12,15.47658,-61.50353,1
2022,2022-03-12,15.44768,-61.49112,2
2022,2022-03-12,15.43593,-61.4961,2
2022,2022-03-12,15.43223,-61.50047,5
2022,2022-03-12,15.4248,-61.49668,8
2022,2022-03-13,15.24508,-61.4076,9
2022,2022-03-13,15.24403,-61.40922,9
2022,2022-03-13,15.24562,-61.40808,11
2022,2022-03-13,15.24908,-61.41257,5
2022,2022-03-13,15.24793,-61.41327,6
2022,2022-03-14,15.29033,-61.43122,3
2022,2022-03-14,15.29185,-61.42883,2
2022,2022-03-14,15.3223,-61.43715,3
2022,2022-03-14,15.34645,-61.44402,2
2022,2022-03-14,15.43718,-61.5056,5
2022,2022-03-14,15.4334,-61.50622,1
2022,2022-03-14,15.4343,-61.50755,1
2022,2022-03-14,15.4485,-61.52458,4
2022,2022-03-15,15.3671,-61.5043,2
2022,2022-03-15,15.36802,-61.49508,4
2022,2022-03-15,15.36408,-61.4925,2
2022,2022-03-15,15.35803,-61.48492,2
2022,2022-03-15,15.3593,-61.48167,6
2022,2022-03-15,15.36233,-61.46177,4
2022,2022-03-15,15.36453,-61.46062,3
2022,2022-03-15,15.38048,-61.46547,1
2022,2022-03-15,15.37685,-61.46493,5
2022,2022-03-15,15.3651,-61.45412,3
2022,2022-03-20,15.47708,-61.49632,4
2022,2022-03-22,15.25987,-61.42262,4
2022,2022-03-22,15.26537,-61.41928,1
2022,2022-03-22,15.2585,-61.41812,1
2022,2022-03-22,15.25022,-61.41388,3
2022,2022-03-22,15.24003,-61.4029,2
2022,2022-03-22,15.23432,-61.40515,1
2022,2022-03-22,15.23198,-61.40293,1
2022,2022-03-22,15.21665,-61.39575,2
2022,2022-03-22,15.21545,-61.4049,3
2022,2022-03-23,15.39278,-61.50643,4
2022,2022-03-23,15.39673,-61.49563,3
2022,2022-03-23,15.39087,-61.4892,1
2022,2022-03-23,15.38138,-61.48407,1
2022,2022-03-23,15.38013,-61.48468,1
2022,2022-03-23,15.37248,-61.47298,3
2022,2022-03-23,15.36498,-61.46835,1
2022,2022-03-23,15.33862,-61.44643,4
2022,2022-03-23,15.31238,-61.45077,2
2022,2022-03-23,15.27848,-61.4319,1
2022,2022-03-23,15.28178,-61.43007,1
2022,2022-03-24,15.32515,-61.45555,1
2022,2022-03-24,15.32662,-61.45052,7
2022,2022-03-24,15.30902,-61.44198,1
2022,2022-03-24,15.30382,-61.4276,3
2022,2022-03-24,15.29652,-61.2692,1
2022,2022-03-24,15.28488,-61.42423,1
2022,2022-03-24,15.2657,-61.41735,2
2022,2022-03-24,15.2678,-61.4125,3
2022,2022-03-24,15.26578,-61.41503,1
2022,2022-03-24,15.23178,-61.40617,2
2022,2022-03-24,15.23397,-61.40915,1
2022,2022-03-24,15.2477,-61.40795,1
2022,2022-03-24,15.2507,-61.4085,1
2022,2022-03-24,15.25992,-61.40797,2
2022,2022-03-24,15.26418,-61.41772,1
2022,2022-04-03,15.4776,-61.52095,1
2022,2022-04-04,15.34708,-61.46378,2
2022,2022-04-04,15.36812,-61.45407,2
2022,2022-04-04,15.36805,-61.46335,1
2022,2022-04-04,15.37028,-61.46242,2
2022,2022-04-04,15.37465,-61.46043,3
2022,2022-04-04,15.392,-61.46785,3
2022,2022-04-04,15.39105,-61.47665,2
2022,2022-04-04,15.39377,-61.4798,2
2022,2022-04-04,15.39475,-61.48868,1
2022,2022-04-04,15.417,-61.48983,1
2022,2022-04-04,15.41677,-61.4896,1
2022,2022-04-04,15.41603,-61.50475,1
2022,2022-04-04,15.46385,-61.50222,1
2022,2022-04-05,15.49278,-61.52745,1
2022,2022-04-05,15.47125,-61.49528,1
2022,2022-04-05,15.45725,-61.48758,1
2022,2022-04-05,15.4418,-61.4893,1
2022,2022-04-05,15.43615,-61.4881,3
2022,2022-04-05,15.4244,-61.48577,3
2022,2022-04-05,15.38837,-61.47257,2
2022,2022-04-05,15.36878,-61.45015,4
2022,2022-04-05,15.35645,-61.45435,1
2022,2022-04-05,15.3338,-61.43978,1
2022,2022-04-06,15.35937,-61.44378,3
2022,2022-04-06,15.35877,-61.4436,1
2022,2022-04-06,15.35377,-61.44348,2
2022,2022-04-06,15.3449,-61.44252,3
2022,2022-04-06,15.3259,-61.43077,1
2022,2022-04-06,15.31275,-61.43713,3
2022,2022-04-06,15.30952,-61.43572,2
2022,2022-04-06,15.3081,-61.4376,1
2022,2022-04-06,15.33408,-61.44547,2
2022,2022-04-06,15.31583,-61.44532,5
2022,2022-04-06,15.29763,-61.44197,2
2022,2022-04-06,15.28918,-61.4263,1
2022,2022-04-06,15.27883,-61.43032,4
2022,2022-04-07,15.29022,-61.4159,3
2022,2022-04-07,15.31942,-61.42218,5
2022,2022-04-07,15.33227,-61.4292,1
2022,2022-04-07,15.33502,-61.44232,4
2022,2022-04-07,15.36138,-61.44985,1
2022,2022-04-08,15.38008,-61.48568,1
2022,2022-04-08,15.38782,-61.50865,2
2022,2022-04-08,15.3866,-61.511,1
2022,2022-04-08,15.36915,-61.5166,2
2022,2022-04-08,15.36998,-61.51495,1
2022,2022-04-08,15.36783,-61.5036,1
2022,2022-04-08,15.36218,-61.48825,3
2022,2022-04-08,15.35567,-61.46445,2
2022,2022-04-08,15.39912,-61.47407,1
2022,2022-04-08,15.40802,-61.47358,1
2022,2022-04-08,15.41315,-61.47627,2
2022,2022-04-08,15.41515,-61.47838,1
2022,2022-04-08,15.42052,-61.48762,2
2022,2022-04-08,15.42088,-61.48877,1
2022,2022-04-08,15.40232,-61.49387,2
2022,2022-04-08,15.399,-61.49442,2
2022,2022-04-09,15.45187,-61.49843,2
2022,2022-04-09,15.4741,-61.50927,1
2022,2022-04-09,15.48932,-61.52613,2
2022,2022-04-09,15.49295,-61.52102,2
2022,2022-04-09,15.48518,-61.53413,4
2022,2022-04-10,15.2673,-61.42575,2
2022,2022-04-10,15.27295,-61.43155,1
2022,2022-04-10,15.27243,-61.43167,3
2022,2022-04-10,15.33915,-61.45948,1
2022,2022-04-10,15.35167,-61.45067,1
2022,2022-04-10,15.35843,-61.45553,3
2022,2022-04-10,15.39497,-61.46297,3
2022,2022-04-10,15.4026,-61.47378,1
2022,2022-04-10,15.40358,-61.47283,1
2022,2022-04-10,15.40105,-61.48047,1
2022,2022-04-11,15.26935,-61.45382,5
2022,2022-04-11,15.27575,-61.45872,5
2022,2022-04-11,15.416,-61.4778,2
2022,2022-04-11,15.3927,-61.4772,1
2022,2022-04-11,15.37932,-61.4673,3
2022,2022-04-11,15.3973,-61.47918,1
2022,2022-04-11,15.39895,-61.47995,4
2022,2022-04-11,15.4015,-61.47693,3
2022,2022-04-12,15.5111,-61.51093,2
2022,2022-04-12,15.53555,-61.51498,1
2022,2022-04-12,15.54157,-61.51477,3
2022,2022-04-12,15.55908,-61.51242,3
2022,2022-04-12,15.58292,-61.52357,1
2022,2022-04-12,15.58603,-61.52733,1
2022,2022-04-12,15.59327,-61.52887,4
2022,2022-04-13,15.49718,-61.52635,3
2022,2022-04-13,15.49173,-61.51788,1
2022,2022-04-13,15.4855,-61.51165,1
2022,2022-04-13,15.47245,-61.50647,1
2022,2022-04-13,15.4664,-61.5066,2
2022,2022-04-13,15.45302,-61.49712,1
2022,2022-04-13,15.435,-61.49288,1
2022,2022-04-13,15.42372,-61.49357,1
2022,2022-04-13,15.40722,-61.47943,1
2022,2022-05-22,15.36082,-61.44352,1
2022,2022-05-22,15.36933,-61.4555,2
2022,2022-05-22,15.37618,-61.46385,1
2022,2022-05-22,15.37845,-61.4692,1
2022,2022-05-22,15.3915,-61.46943,1
2022,2022-05-22,15.39157,-61.47795,4
2022,2022-05-23,15.41352,-61.49912,2
2022,2022-05-23,15.42227,-61.49555,4
2022,2022-05-23,15.43748,-61.50513,2
2022,2022-05-23,15.4409,-61.50473,2
2022,2022-05-23,15.45248,-61.51917,2
2022,2022-05-23,15.46437,-61.5421,1
2022,2022-05-25,15.49108,-61.54247,1
2022,2022-05-25,15.48723,-61.5337,1
2022,2022-05-26,15.42343,-61.54343,1
2022,2022-05-26,15.42243,-61.54802,2
2022,2022-05-26,15.41372,-61.54967,2
2022,2022-05-26,15.38545,-61.59173,2
2022,2022-05-26,15.37867,-61.56,
2022,2022-05-26,15.36955,-61.55373,
2022,2022-05-26,15.36013,-61.55133,1
2022,2022-05-26,15.35453,-61.5534,2
2022,2022-05-27,15.38497,-61.50727,3
2022,2022-05-27,15.40212,-61.49118,2
2022,2022-05-27,15.40212,-61.49118,1
2022,2022-06-10,15.47713,-61.51045,1
2022,2022-06-10,15.4108,-61.49418,2
2022,2022-06-10,15.41288,-61.50105,
2022,2022-06-10,15.41195,-61.4979,15
2022,2022-06-10,15.40358,-61.4892,5
2022,2022-06-10,15.40102,-61.4866,
2022,2022-06-11,15.48912,-61.50247,
2022,2022-06-11,15.50105,-61.49983,1
2022,2022-06-11,15.50983,-61.50297,5
